Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,PMV,SET,thermal_sensation,thermal_preference,Climate,Koppen climate classification,City,Country,TSV_3p
21.9,,59.1,0.44,0.51,2.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,22.5,,0.4,25.35,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
27.9,,38.2,3.02,0.62,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.7,,0.1,23.59,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,41.7,0.13,0.47,1.6,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.7,,0.7,27.98,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,41.7,0.13,0.63,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.7,,0.3,26.75,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,39.2,2.46,0.62,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.1,,-0.5,22.5,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,39.2,2.46,0.63,1.3,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.1,,-0.2,22.87,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,39.2,2.46,0.63,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.1,,0.0,23.16,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,36.1,0.28,0.53,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.7,,-0.7,23.55,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,36.1,0.28,0.54,1.9,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.7,,0.8,27.31,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,39.2,2.46,0.51,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.1,,-0.9,21.45,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
28.7,,30.7,0.48,0.61,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.5,,0.5,24.9,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
28.7,,30.7,0.48,0.61,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.5,,0.0,23.48,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.7,,39.6,1.57,0.59,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.4,22.46,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.2,,31.3,0.17,0.54,1.8,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,0.8,28.05,1,1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.2,,31.3,0.17,0.41,1.1,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.6,23.61,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.5,,37.5,1.74,0.61,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.3,22.42,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.5,,37.5,1.74,0.6,1.3,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.6,21.94,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.5,,37.5,1.74,0.62,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.5,,-1.6,20.63,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.5,,37.5,1.74,0.61,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.9,21.5,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.5,,37.5,1.74,0.57,1.4,41.0,Female,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.5,21.85,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.4,,39.9,1.2,0.59,1.3,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.6,22.31,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.3,,39.4,0.09,0.62,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,0.5,26.97,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.3,,39.4,0.09,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.8,,-0.1,24.74,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.3,,39.4,0.09,0.61,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.8,,0.2,25.64,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,35.7,0.12,0.53,1.2,55.0,Female,22.5,Summer,Naturally Ventilated,Office,24.9,,0.0,24.94,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,39.0,2.95,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.8,,-1.0,21.14,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,41.8,1.06,0.56,1.4,55.0,Male,22.5,Summer,Naturally Ventilated,Office,24.9,,-0.6,22.03,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.2,,40.2,1.69,0.49,1.4,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,-0.7,21.19,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,61.6,1.25,0.62,1.3,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,-0.3,23.03,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,61.6,1.25,0.59,1.6,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,0.2,24.01,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.3,,63.3,0.1,0.58,1.6,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.2,,0.7,28.77,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,61.6,1.33,0.56,2.5,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.1,,0.9,25.64,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.6,,56.1,2.59,0.51,2.7,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.4,,0.8,23.83,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.6,,58.3,0.06,0.53,1.1,55.0,Male,22.5,Summer,Naturally Ventilated,Office,23.6,,-0.4,23.47,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,56.1,2.59,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.4,,-1.4,20.13,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,58.3,0.06,0.61,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,23.6,,0.3,26.51,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.1,,59.2,1.87,0.63,2.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.1,,0.3,23.9,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.1,,59.2,1.87,0.51,2.6,41.0,Female,22.5,Summer,Naturally Ventilated,Office,24.1,,0.7,24.17,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.1,,59.2,1.87,0.61,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.1,,-2.3,19.1,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.1,,59.2,1.87,0.61,1.6,41.0,Male,22.5,Summer,Naturally Ventilated,Office,24.1,,-0.4,21.93,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,44.5,0.09,0.58,1.6,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.0,,0.6,27.38,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,44.5,0.09,0.58,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.0,,0.3,25.97,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.1,,59.2,1.87,0.63,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.1,,-1.4,20.22,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,54.8,1.26,0.91,3.3,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.6,,2.5,33.67,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.2,,61.7,0.15,0.63,1.7,25.0,Female,22.5,Summer,Naturally Ventilated,Office,24.0,,0.7,29.15,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
22.4,,64.6,0.17,0.51,2.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,23.2,,0.8,29.54,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,59.0,1.02,0.64,1.5,55.0,Male,22.5,Summer,Naturally Ventilated,Office,23.9,,-0.2,22.93,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.4,,61.0,0.18,0.61,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-0.2,24.51,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.4,,61.0,0.18,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-0.6,23.22,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.4,,61.0,0.18,0.62,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,23.7,,0.2,26.04,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.4,,61.0,0.18,0.49,1.3,51.0,Female,22.5,Summer,Naturally Ventilated,Office,23.7,,-0.4,23.93,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.2,,59.0,1.02,0.56,1.6,41.0,Male,22.5,Summer,Naturally Ventilated,Office,23.9,,-0.3,22.48,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.6,,48.0,3.0,0.61,1.4,25.0,Female,22.5,Summer,Naturally Ventilated,Office,26.5,,-0.2,22.62,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
28.7,,38.7,0.13,0.71,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.5,,0.6,27.2,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.3,,56.5,0.11,0.58,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,0.2,26.26,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.0,,49.1,2.27,0.63,1.5,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.6,,-0.1,22.75,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.0,,49.1,2.27,0.61,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.6,,-1.6,20.7,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.0,,49.1,2.27,0.61,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.6,,-0.8,21.6,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.0,,49.1,2.27,0.51,1.9,41.0,Female,22.5,Summer,Naturally Ventilated,Office,25.6,,0.2,22.61,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.4,,49.0,2.16,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.9,21.41,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,55.2,0.13,0.63,1.6,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.3,,0.9,29.73,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.7,,56.2,0.13,0.53,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,0.1,25.81,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,51.5,1.47,0.62,2.0,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.9,,0.9,26.13,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,51.5,1.47,0.59,1.7,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.9,,0.5,24.52,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.7,,56.2,0.13,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.0,,0.0,25.47,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.7,,56.2,0.13,0.62,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.0,,0.2,26.53,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.7,,56.2,0.13,0.61,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.0,,0.2,26.46,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,48.3,0.08,0.55,1.6,55.0,Female,22.5,Summer,Naturally Ventilated,Office,25.1,,0.7,28.11,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.4,,49.6,2.01,0.61,1.6,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.2,,-0.1,22.7,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,48.2,1.72,0.64,1.4,55.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,-0.4,22.33,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.0,,48.2,1.72,0.56,1.4,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,-0.6,21.67,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.4,,48.2,2.54,0.56,1.3,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.2,,-1.0,20.76,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.1,,72.2,0.12,0.49,2.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,1.4,32.75,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.5,,57.3,2.74,0.62,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.5,,0.2,23.88,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.6,,70.2,0.27,0.39,3.5,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.4,,2.5,32.82,0,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,0
23.6,,70.2,0.27,0.49,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.4,,-0.8,23.4,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.4,,62.4,0.11,0.53,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.6,,0.3,26.69,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.4,,62.4,0.11,0.39,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.6,,0.1,25.51,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.5,,70.2,0.14,0.45,2.6,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.2,,1.6,33.75,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.2,,65.7,2.05,0.62,2.6,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.8,,1.4,28.02,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.2,,65.7,2.05,0.39,2.6,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.8,,1.0,24.05,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.5,,70.2,0.14,0.33,1.3,41.0,Female,22.5,Summer,Naturally Ventilated,Office,25.2,,-0.1,25.26,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,65.0,0.74,0.39,3.0,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.3,,1.7,27.97,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.0,,61.4,1.41,0.55,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.5,,-1.5,20.98,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.0,,61.4,1.41,0.45,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,25.5,,-1.2,20.85,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
25.0,,61.4,1.41,0.61,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.5,,-0.5,22.43,1,0,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,64.8,0.1,0.39,2.0,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.7,,1.2,30.54,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,50.0,0.18,0.61,1.7,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.9,,0.9,28.67,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.3,,50.0,0.18,0.54,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,24.9,,0.1,24.89,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
27.9,,55.4,1.47,0.37,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.2,,0.1,22.78,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.9,,55.4,1.47,0.46,1.4,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,0.4,23.87,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.5,,64.4,0.26,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.1,,-0.2,24.24,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.5,,64.4,0.26,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,25.1,,-0.2,24.24,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.8,,57.0,0.12,0.55,1.9,55.0,Male,22.5,Summer,Naturally Ventilated,Office,24.7,,0.9,29.98,0,1,Temperate oceanic,Cfb,Karlsruhe,Germany,0
24.5,,64.4,0.26,0.37,1.3,31.0,Male,22.5,Summer,Naturally Ventilated,Office,25.1,,-0.4,23.52,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
24.8,,58.7,0.98,0.56,1.3,41.0,Male,22.5,Summer,Naturally Ventilated,Office,25.9,,-0.2,23.31,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.5,,41.5,1.68,0.53,1.5,25.0,Female,22.5,Summer,Naturally Ventilated,Office,29.7,,0.7,25.09,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,50.9,0.28,0.33,1.0,41.0,Female,22.5,Summer,Naturally Ventilated,Office,27.4,,-0.5,23.97,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
29.1,,39.7,0.14,0.61,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.6,,0.6,27.14,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
29.1,,39.7,0.14,0.54,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,26.6,,0.5,26.61,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,44.8,1.78,0.39,1.5,25.0,Female,22.5,Summer,Naturally Ventilated,Office,27.8,,-0.2,22.22,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.1,,44.2,0.16,0.39,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.6,,0.5,26.5,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.1,,44.2,0.16,0.49,1.3,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.6,,0.7,27.62,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.7,,38.0,0.05,0.53,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.7,,0.9,27.85,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.7,,38.0,0.05,0.41,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,27.7,,0.7,27.02,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.9,,41.9,0.19,0.53,1.4,25.0,Female,22.5,Summer,Naturally Ventilated,Office,28.7,,1.2,29.09,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,52.5,2.12,0.45,1.2,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,-0.8,21.74,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
26.3,,52.5,2.12,0.55,1.0,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,-1.0,22.04,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
27.9,,41.9,0.19,0.39,2.3,25.0,Female,22.5,Summer,Naturally Ventilated,Office,28.7,,1.9,31.73,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
26.3,,52.5,2.12,0.37,1.3,31.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,-0.7,21.28,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.3,,53.9,0.07,0.49,2.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,27.1,,1.7,32.84,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,50.7,1.11,0.39,1.0,41.0,Male,22.5,Summer,Naturally Ventilated,Office,26.7,,-1.8,20.85,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.7,,47.5,0.19,0.49,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,0.6,26.64,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
28.7,,47.5,0.19,0.45,1.2,25.0,Female,22.5,Summer,Naturally Ventilated,Office,27.2,,0.6,26.32,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
30.3,,40.8,2.22,0.69,1.2,31.0,Male,22.5,Summer,Naturally Ventilated,Office,30.1,,1.3,26.86,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,45.5,0.06,0.43,1.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,26.1,,0.3,25.74,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
25.6,,51.5,0.88,0.62,1.2,41.0,Male,22.5,Summer,Naturally Ventilated,Office,26.6,,-0.1,24.03,1,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
30.3,,40.8,2.22,0.46,1.3,31.0,Female,22.5,Summer,Naturally Ventilated,Office,30.1,,1.0,24.94,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
30.3,,40.8,2.22,0.37,1.4,31.0,Male,22.5,Summer,Naturally Ventilated,Office,30.1,,1.0,24.29,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
27.5,,39.4,1.15,0.56,1.6,41.0,Male,22.5,Summer,Naturally Ventilated,Office,29.8,,1.1,26.38,3,-1,Temperate oceanic,Cfb,Karlsruhe,Germany,1
23.7,,39.6,0.24,0.49,2.2,55.0,Male,22.5,Summer,Naturally Ventilated,Office,24.8,,0.9,28.11,0,0,Temperate oceanic,Cfb,Karlsruhe,Germany,0
33.6,,47.9,0.5,0.62,1.1,40.0,Male,36.5,Spring,Mixed Mode,Multifamily housing,,,,,2,-1,Hot semi-arid,BSh,Ahmedabad,India,1
34.7,,32.4,0.5,0.62,1.1,40.0,Male,36.5,Spring,Mixed Mode,Multifamily housing,,,,,2,-1,Hot semi-arid,BSh,Ahmedabad,India,1
34.9,,30.3,0.4,0.62,1.1,40.0,Male,36.5,Spring,Mixed Mode,Multifamily housing,,,,,1,-1,Hot semi-arid,BSh,Ahmedabad,India,1
32.1,,59.6,0.5,0.62,1.1,40.0,Male,36.5,Spring,Mixed Mode,Multifamily housing,,,,,1,-1,Hot semi-arid,BSh,Ahmedabad,India,1
31.7,,63.9,0.5,0.62,1.1,40.0,Male,36.5,Spring,Mixed Mode,Multifamily housing,,,,,2,-1,Hot semi-arid,BSh,Ahmedabad,India,1
31.6,,61.1,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,2,-1,Hot semi-arid,BSh,Ahmedabad,India,1
32.3,,58.1,0.1,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,0,-1,Hot semi-arid,BSh,Ahmedabad,India,0
27.9,,84.8,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,2,-1,Hot semi-arid,BSh,Ahmedabad,India,1
29.4,,80.5,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,1,-1,Hot semi-arid,BSh,Ahmedabad,India,1
30.3,,68.4,0.4,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,0,0,Hot semi-arid,BSh,Ahmedabad,India,0
30.3,,68.4,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
30.5,,56.2,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,0,-1,Hot semi-arid,BSh,Ahmedabad,India,0
31.7,,68.3,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,0,-1,Hot semi-arid,BSh,Ahmedabad,India,0
26.9,,87.1,0.5,0.62,1.1,40.0,Male,29.5,Summer,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
28.7,,72.9,0.5,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
30.6,,55.1,0.5,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,-1,Hot semi-arid,BSh,Ahmedabad,India,-1
27.3,,52.2,0.4,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
27.3,,39.0,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,0,0,Hot semi-arid,BSh,Ahmedabad,India,0
27.9,,45.8,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
27.6,,42.0,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
24.8,,38.9,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,0,1,Hot semi-arid,BSh,Ahmedabad,India,0
24.9,,41.3,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
21.9,,34.7,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
21.4,,31.9,0.1,0.62,1.1,40.0,Male,28.5,Autumn,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
21.4,,36.1,0.1,0.62,1.1,40.0,Male,25.0,Winter,Mixed Mode,Multifamily housing,,,,,-2,0,Hot semi-arid,BSh,Ahmedabad,India,-1
34.9,,30.3,0.8,0.49,2.0,40.0,Female,36.5,Spring,Mixed Mode,Multifamily housing,,,,,2,-1,Hot semi-arid,BSh,Ahmedabad,India,1
31.8,,64.8,1.0,0.49,1.1,40.0,Female,29.5,Summer,Mixed Mode,Multifamily housing,,,,,1,-1,Hot semi-arid,BSh,Ahmedabad,India,1
